Region,Scenario,Variable,Year,scengroup,IMACLIM,IMAGE,WITCH,maxwacc,minwacc
Africa,CoC-convergence,Offshore,2090,NDC,0.042460000000000005,0.04838734,0.045857168980099346,0.04838734,0.042460000000000005
Africa,CoC-convergence,Offshore,2095,NDC,0.042140000000000004,0.04797023,0.04474491223327416,0.04797023,0.042140000000000004
Africa,CoC-convergence,Offshore,2100,NDC,0.04183,0.04770514,0.04351183493286618,0.04770514,0.04183
Africa,CoC-convergence,Nuclear,2020,NDC,0.0887299999999977,0.08928772177946295,0.08822382490285564,0.08928772177946295,0.08822382490285564
Africa,CoC-convergence,Nuclear,2025,NDC,0.0817799999999981,0.08389992277135959,0.08822382490285564,0.08822382490285564,0.0817799999999981
Africa,CoC-convergence,Nuclear,2030,NDC,0.07481999999999847,0.07716516973657438,0.08822382490285564,0.08822382490285564,0.07481999999999847
Africa,CoC-convergence,Nuclear,2035,NDC,0.06786999999999886,0.07043041667078721,0.07891604552409899,0.07891604552409899,0.06786999999999886
Africa,CoC-convergence,Nuclear,2040,NDC,0.060909999999999236,0.06369566370336241,0.0696082661453424,0.0696082661453424,0.060909999999999236
Africa,CoC-convergence,Nuclear,2045,NDC,0.05395999999999962,0.05696091539563671,0.06030048676658576,0.06030048676658576,0.05395999999999962
Africa,CoC-convergence,Nuclear,2050,NDC,0.047,0.05022616,0.0509927073878292,0.0509927073878292,0.047
Africa,CoC-convergence,Nuclear,2055,NDC,0.047,0.05022616,0.0509927073878292,0.0509927073878292,0.047
Africa,CoC-convergence,Nuclear,2060,NDC,0.047,0.05022616,0.0509927073878292,0.0509927073878292,0.047
Africa,CoC-convergence,Nuclear,2065,NDC,0.047,0.05022616,0.0509927073878292,0.0509927073878292,0.047
Africa,CoC-convergence,Nuclear,2070,NDC,0.047,0.05022616,0.0509927073878292,0.0509927073878292,0.047
Africa,CoC-convergence,Nuclear,2075,NDC,0.047,0.05022616,0.0509927073878292,0.0509927073878292,0.047
Africa,CoC-convergence,Nuclear,2080,NDC,0.047,0.05022616,0.0509927073878292,0.0509927073878292,0.047
Africa,CoC-convergence,Nuclear,2085,NDC,0.047,0.05022616,0.0509927073878292,0.0509927073878292,0.047
Africa,CoC-convergence,Nuclear,2090,NDC,0.047,0.05022616,0.0509927073878292,0.0509927073878292,0.047
Africa,CoC-convergence,Nuclear,2095,NDC,0.047,0.05022616,0.0509927073878292,0.0509927073878292,0.047
Africa,CoC-convergence,Nuclear,2100,NDC,0.047,0.05022616,0.0509927073878292,0.0509927073878292,0.047
Africa,CoC-convergence,CCS,2020,NDC,0.09202999999999772,0.09219806295255246,0.09167852490285565,0.09219806295255246,0.09167852490285565
Africa,CoC-convergence,CCS,2025,NDC,0.0851699999999981,0.08666767490152716,0.09167852490285565,0.09167852490285565,0.0851699999999981
Africa,CoC-convergence,CCS,2030,NDC,0.07827999999999849,0.07996617857442695,0.09167852490285565,0.09167852490285565,0.07827999999999849
Africa,CoC-convergence,CCS,2035,NDC,0.07138999999999887,0.0732180028384711,0.082370745524099,0.082370745524099,0.07138999999999887
Africa,CoC-convergence,CCS,2040,NDC,0.06451999999999923,0.0663036884338548,0.07306296614534241,0.07306296614534241,0.06451999999999923
Africa,CoC-convergence,CCS,2045,NDC,0.05764999999999962,0.05911966743413043,0.06375518676658576,0.06375518676658576,0.05764999999999962
Africa,CoC-convergence,CCS,2050,NDC,0.05078999999999999,0.05162571099003658,0.054447407387829196,0.054447407387829196,0.05078999999999999
Africa,CoC-convergence,CCS,2055,NDC,0.05075,0.05050786640469346,0.054447407387829196,0.054447407387829196,0.05050786640469346
Africa,CoC-convergence,CCS,2060,NDC,0.05072,0.04983182768745757,0.054447407387829196,0.054447407387829196,0.04983182768745757
Africa,CoC-convergence,CCS,2065,NDC,0.05069,0.04957420225645521,0.054447407387829196,0.054447407387829196,0.04957420225645521
Africa,CoC-convergence,CCS,2070,NDC,0.05064,0.04892938957367065,0.054447407387829196,0.054447407387829196,0.04892938957367065
Africa,CoC-convergence,CCS,2075,NDC,0.050589999999999996,0.04847717882540873,0.054447407387829196,0.054447407387829196,0.04847717882540873
Africa,CoC-convergence,CCS,2080,NDC,0.050519999999999995,0.048221597136726045,0.054447407387829196,0.054447407387829196,0.048221597136726045
Africa,CoC-convergence,CCS,2085,NDC,0.05045,0.04811041567784644,0.054447407387829196,0.054447407387829196,0.04811041567784644
Africa,CoC-convergence,CCS,2090,NDC,0.05039,0.04794993243169952,0.054447407387829196,0.054447407387829196,0.04794993243169952
Africa,CoC-convergence,CCS,2095,NDC,0.050320000000000004,0.04778157891118691,0.054447407387829196,0.054447407387829196,0.04778157891118691
Africa,CoC-convergence,CCS,2100,NDC,0.05026,0.0476725507312585,0.054447407387829196,0.054447407387829196,0.0476725507312585
Africa,CoC-convergence,Coal,2020,NDC,0.09202999999999772,0.09274242177946296,0.09167852490285565,0.09274242177946296,0.09167852490285565
Africa,CoC-convergence,Coal,2025,NDC,0.08519999999999811,0.08735462277135961,0.09167852490285565,0.09167852490285565,0.08519999999999811
Africa,CoC-convergence,Coal,2030,NDC,0.07835999999999849,0.08061986973657437,0.09167852490285565,0.09167852490285565,0.07835999999999849
Africa,CoC-convergence,Coal,2035,NDC,0.07151999999999886,0.0738851166707872,0.082370745524099,0.082370745524099,0.07151999999999886
Africa,CoC-convergence,Coal,2040,NDC,0.06467999999999924,0.06715036370336241,0.07306296614534241,0.07306296614534241,0.06467999999999924
Africa,CoC-convergence,Coal,2045,NDC,0.057839999999999614,0.06041561539563671,0.06375518676658576,0.06375518676658576,0.057839999999999614
Africa,CoC-convergence,Coal,2050,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Coal,2055,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Coal,2060,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Coal,2065,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Coal,2070,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Coal,2075,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Coal,2080,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Coal,2085,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Coal,2090,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Coal,2095,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Coal,2100,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Gas,2020,NDC,0.07011999999999773,0.07088042053167679,0.06981652490285564,0.07088042053167679,0.06981652490285564
Africa,CoC-convergence,Gas,2025,NDC,0.0632599999999981,0.06549262056656248,0.06981652490285564,0.06981652490285564,0.0632599999999981
Africa,CoC-convergence,Gas,2030,NDC,0.05640999999999848,0.058757869736574375,0.06981652490285564,0.06981652490285564,0.05640999999999848
Africa,CoC-convergence,Gas,2035,NDC,0.04955999999999887,0.05202311667078721,0.06050874552409903,0.06050874552409903,0.04955999999999887
Africa,CoC-convergence,Gas,2040,NDC,0.042709999999999235,0.04528836603321196,0.05120096614534242,0.05120096614534242,0.042709999999999235
Africa,CoC-convergence,Gas,2045,NDC,0.03584999999999962,0.03855361539563671,0.04189318676658576,0.04189318676658576,0.03584999999999962
Africa,CoC-convergence,Gas,2050,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Africa,CoC-convergence,Gas,2055,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Africa,CoC-convergence,Gas,2060,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Africa,CoC-convergence,Gas,2065,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Africa,CoC-convergence,Gas,2070,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Africa,CoC-convergence,Gas,2075,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Africa,CoC-convergence,Gas,2080,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Africa,CoC-convergence,Gas,2085,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Africa,CoC-convergence,Gas,2090,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Africa,CoC-convergence,Gas,2095,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Africa,CoC-convergence,Gas,2100,NDC,0.028999999999999998,0.03181886,0.0325854073878292,0.0325854073878292,0.028999999999999998
Africa,CoC-convergence,Solar,2020,NDC,0.09345999999999723,0.09173296013870565,0.09417549255667018,0.09417549255667018,0.09173296013870565
Africa,CoC-convergence,Solar,2025,NDC,0.08088999999999784,0.08367250643522854,0.09281990328040787,0.09281990328040787,0.08088999999999784
Africa,CoC-convergence,Solar,2030,NDC,0.07199999999999833,0.07187375190900658,0.08913606033475273,0.08913606033475273,0.07187375190900658
Africa,CoC-convergence,Solar,2035,NDC,0.06440999999999876,0.06366242565817566,0.07682652396858125,0.07682652396858125,0.06366242565817566
Africa,CoC-convergence,Solar,2040,NDC,0.05696999999999919,0.056550273627146076,0.0658109762739277,0.0658109762739277,0.056550273627146076
Africa,CoC-convergence,Solar,2045,NDC,0.049759999999999596,0.04969819919207665,0.056001254083496314,0.056001254083496314,0.04969819919207665
Africa,CoC-convergence,Solar,2050,NDC,0.04294,0.04317669618999248,0.047381057398654274,0.047381057398654274,0.04294
Africa,CoC-convergence,Solar,2055,NDC,0.042359999999999995,0.04141922858507753,0.046863882105386,0.046863882105386,0.04141922858507753
Africa,CoC-convergence,Solar,2060,NDC,0.04186,0.03951736177933752,0.04628551075475317,0.04628551075475317,0.03951736177933752
Africa,CoC-convergence,Solar,2065,NDC,0.04141,0.03849276469761011,0.04568415256457596,0.04568415256457596,0.03849276469761011
Africa,CoC-convergence,Solar,2070,NDC,0.040999999999999995,0.03765766118488253,0.04498029405371999,0.04498029405371999,0.03765766118488253
Africa,CoC-convergence,Solar,2075,NDC,0.04062,0.03699866648565905,0.043854980340928836,0.043854980340928836,0.03699866648565905
Africa,CoC-convergence,Solar,2080,NDC,0.04027,0.03637983186844652,0.042404371279039066,0.042404371279039066,0.03637983186844652
Africa,CoC-convergence,Solar,2085,NDC,0.03995,0.03579859523198185,0.04063903937737549,0.04063903937737549,0.03579859523198185
Africa,CoC-convergence,Solar,2090,NDC,0.03965,0.03526658672882658,0.038945019653701105,0.03965,0.03526658672882658
Africa,CoC-convergence,Solar,2095,NDC,0.03936,0.03480279846902951,0.03851866424293978,0.03936,0.03480279846902951
Africa,CoC-convergence,Solar,2100,NDC,0.0391,0.034329441711677955,0.03814891753034629,0.0391,0.034329441711677955
Africa,CoC-convergence,Hydro,2020,NDC,0.08072999999999776,0.08140462177946295,0.08034072490285564,0.08140462177946295,0.08034072490285564
Africa,CoC-convergence,Hydro,2025,NDC,0.07393999999999813,0.07601682037414963,0.08034072490285564,0.08034072490285564,0.07393999999999813
Africa,CoC-convergence,Hydro,2030,NDC,0.0671599999999985,0.06928206855614863,0.08034072490285564,0.08034072490285564,0.0671599999999985
Africa,CoC-convergence,Hydro,2035,NDC,0.06036999999999887,0.06254731791857338,0.07103294552409899,0.07103294552409899,0.06036999999999887
Africa,CoC-convergence,Hydro,2040,NDC,0.053579999999999246,0.05581256603321196,0.06172516614534242,0.06172516614534242,0.053579999999999246
Africa,CoC-convergence,Hydro,2045,NDC,0.04678999999999963,0.04907781760043384,0.052417386766585763,0.052417386766585763,0.04678999999999963
Africa,CoC-convergence,Hydro,2050,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Africa,CoC-convergence,Hydro,2055,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Africa,CoC-convergence,Hydro,2060,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Africa,CoC-convergence,Hydro,2065,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Africa,CoC-convergence,Hydro,2070,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Africa,CoC-convergence,Hydro,2075,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Africa,CoC-convergence,Hydro,2080,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Africa,CoC-convergence,Hydro,2085,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Africa,CoC-convergence,Hydro,2090,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Africa,CoC-convergence,Hydro,2095,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Africa,CoC-convergence,Hydro,2100,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Africa,CoC-convergence,Biomass,2020,NDC,0.09202999999999772,0.09274242177946296,0.09167852490285565,0.09274242177946296,0.09167852490285565
Africa,CoC-convergence,Biomass,2025,NDC,0.08519999999999811,0.08735462277135961,0.09167852490285565,0.09167852490285565,0.08519999999999811
Africa,CoC-convergence,Biomass,2030,NDC,0.07835999999999849,0.08061986973657437,0.09167852490285565,0.09167852490285565,0.07835999999999849
Africa,CoC-convergence,Biomass,2035,NDC,0.07151999999999886,0.0738851166707872,0.082370745524099,0.082370745524099,0.07151999999999886
Africa,CoC-convergence,Biomass,2040,NDC,0.06467999999999924,0.06715036370336241,0.07306296614534241,0.07306296614534241,0.06467999999999924
Africa,CoC-convergence,Biomass,2045,NDC,0.057839999999999614,0.06041561539563671,0.06375518676658576,0.06375518676658576,0.057839999999999614
Africa,CoC-convergence,Biomass,2050,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Biomass,2055,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Biomass,2060,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Biomass,2065,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Biomass,2070,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Biomass,2075,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Biomass,2080,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Biomass,2085,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Biomass,2090,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Biomass,2095,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-convergence,Biomass,2100,NDC,0.051,0.05368086,0.054447407387829196,0.054447407387829196,0.051
Africa,CoC-reference,Onshore,2020,1.5D,0.09590999999999697,0.09934655256607856,0.09491187117794872,0.09934655256607856,0.09491187117794872
Africa,CoC-reference,Onshore,2025,1.5D,0.09069999999999714,0.093122404906199,0.09341288514888164,0.09341288514888164,0.09069999999999714
Africa,CoC-reference,Onshore,2030,1.5D,0.08676999999999727,0.08642929523997021,0.09169410052300692,0.09169410052300692,0.08642929523997021
Africa,CoC-reference,Onshore,2035,1.5D,0.08470999999999733,0.0833190605724239,0.09027430172188729,0.09027430172188729,0.0833190605724239
Africa,CoC-reference,Onshore,2040,1.5D,0.08312999999999739,0.08119611701073033,0.08943722476760274,0.08943722476760274,0.08119611701073033
Africa,CoC-reference,Onshore,2045,1.5D,0.08150999999999743,0.07956746962429113,0.08871661533393567,0.08871661533393567,0.07956746962429113
Africa,CoC-reference,Onshore,2050,1.5D,0.08020999999999748,0.07744715590100042,0.08806920720165817,0.08806920720165817,0.07744715590100042
Africa,CoC-reference,Onshore,2055,1.5D,0.0792199999999975,0.07294652319015683,0.08748102179586936,0.08748102179586936,0.07294652319015683
Africa,CoC-reference,Onshore,2060,1.5D,0.07839999999999753,0.06998298244718273,0.08693812404801307,0.08693812404801307,0.06998298244718273
Africa,CoC-reference,Onshore,2065,1.5D,0.07762999999999755,0.06819170565836896,0.08642662273237398,0.08642662273237398,0.06819170565836896
Africa,CoC-reference,Onshore,2070,1.5D,0.07692999999999757,0.06669531867580117,0.08594683949314812,0.08594683949314812,0.06669531867580117
Africa,CoC-reference,Onshore,2075,1.5D,0.0763099999999976,0.06546068556775646,0.08549881133372776,0.08549881133372776,0.06546068556775646
Africa,CoC-reference,Onshore,2080,1.5D,0.07574999999999761,0.06443319035901547,0.08507969432514251,0.08507969432514251,0.06443319035901547
Africa,CoC-reference,Onshore,2085,1.5D,0.07522999999999762,0.06366333115502368,0.08468710925845034,0.08468710925845034,0.06366333115502368
Africa,CoC-reference,Onshore,2090,1.5D,0.07477999999999764,0.06297940241052305,0.08431888763270916,0.08431888763270916,0.06297940241052305
Africa,CoC-reference,Onshore,2095,1.5D,0.07439999999999766,0.062336936744073534,0.08397324671637472,0.08397324671637472,0.062336936744073534
Africa,CoC-reference,Onshore,2100,1.5D,0.07403999999999766,0.061786677409418116,0.083648453429226,0.083648453429226,0.061786677409418116
Africa,CoC-reference,Offshore,2020,1.5D,0.10179999999999748,0.10352015736507258,0.10222648927313899,0.10352015736507258,0.10179999999999748
Africa,CoC-reference,Offshore,2025,1.5D,0.09014999999999777,0.10260723825335274,0.08837130769085896,0.10260723825335274,0.08837130769085896
Africa,CoC-reference,Offshore,2030,1.5D,0.08160999999999798,0.09129526176437824,0.08679584518856502,0.09129526176437824,0.08160999999999798
Africa,CoC-reference,Offshore,2035,1.5D,0.07796999999999807,0.08907287154523616,0.08557554171771266,0.08907287154523616,0.07796999999999807
Africa,CoC-reference,Offshore,2040,1.5D,0.07602999999999811,0.08703845801881141,0.08457144901527115,0.08703845801881141,0.07602999999999811
Africa,CoC-reference,Offshore,2045,1.5D,0.07432999999999816,0.08580695680430896,0.08363574677505592,0.08580695680430896,0.07432999999999816
Africa,CoC-reference,Offshore,2050,1.5D,0.0728799999999982,0.08421088702313895,0.07972645147038598,0.08421088702313895,0.0728799999999982
Africa,CoC-reference,Offshore,2055,1.5D,0.07179999999999823,0.0828062566667826,0.0755736657204723,0.0828062566667826,0.07179999999999823
Africa,CoC-reference,Offshore,2060,1.5D,0.07096999999999824,0.08176602833036611,0.07214923794739272,0.08176602833036611,0.07096999999999824
Africa,CoC-reference,Offshore,2065,1.5D,0.07019999999999826,0.08086616571566563,0.06931345429614631,0.08086616571566563,0.06931345429614631
Africa,CoC-reference,Offshore,2070,1.5D,0.06949999999999829,0.0801034910414449,0.0668277152854543,0.0801034910414449,0.0668277152854543
Africa,CoC-reference,Offshore,2075,1.5D,0.0688899999999983,0.07955174654751206,0.06456911927184653,0.07955174654751206,0.06456911927184653
Africa,CoC-reference,Offshore,2080,1.5D,0.0683399999999983,0.07883488734985239,0.06245590599864649,0.07883488734985239,0.06245590599864649
Africa,CoC-reference,Offshore,2085,1.5D,0.06784999999999833,0.0783321242670554,0.060511211429290446,0.0783321242670554,0.060511211429290446
Africa,CoC-reference,Offshore,2090,1.5D,0.06741999999999833,0.0776651737934003,0.05902700562956339,0.0776651737934003,0.05902700562956339
Africa,CoC-reference,Offshore,2095,1.5D,0.06705999999999834,0.0769556527807666,0.05779801045864618,0.0769556527807666,0.05779801045864618
Africa,CoC-reference,Offshore,2100,1.5D,0.06671999999999835,0.07645797616214428,0.0569065192423797,0.07645797616214428,0.0569065192423797
Africa,CoC-reference,Nuclear,2020,1.5D,0.0887299999999977,0.09063467101172487,0.08822382490285564,0.09063467101172487,0.08822382490285564
Africa,CoC-reference,Nuclear,2025,1.5D,0.0887299999999977,0.09063467101172487,0.08822382490285564,0.09063467101172487,0.08822382490285564
Africa,CoC-reference,Nuclear,2030,1.5D,0.0887299999999977,0.09063467101172487,0.08822382490285564,0.09063467101172487,0.08822382490285564
Africa,CoC-reference,Nuclear,2035,1.5D,0.0887299999999977,0.09063467101172487,0.08822382490285564,0.09063467101172487,0.08822382490285564
Africa,CoC-reference,Nuclear,2040,1.5D,0.0887299999999977,0.09063467101172487,0.08822382490285564,0.09063467101172487,0.08822382490285564
